total_id,scientificName,kingdomName,phylumName,className,orderName,familyName,redlistCategory,marine_regions,url
194973/2370131,Gymnothorax unicolor,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,MURAENIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/194973/2370131
194974/2370347,Muraena helena,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,MURAENIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/194974/2370347
194980/2371160,Apterichtus anguiformis,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,OPHICHTHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/194980/2371160
194981/2371325,Apterichtus caecus,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,OPHICHTHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/194981/2371325
194984/2371680,Echelus myrus,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,OPHICHTHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/194984/2371680
194986/2371964,Ophisurus serpens,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,OPHICHTHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/194986/2371964
195647/2396347,Chlopsis olokun,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,CHLOPSIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/195647/2396347
195656/2397847,Panturichthys isognathus,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,HETERENCHELYIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/195656/2397847
195657/2397924,Panturichthys longus,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,HETERENCHELYIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/195657/2397924
195658/2398071,Panturichthys mauritanicus,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,HETERENCHELYIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/195658/2398071
195672/2400205,Anarchias longicauda,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,MURAENIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/195672/2400205
195684/2402261,Echidna peli,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,MURAENIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/195684/2402261
195688/2402886,Enchelycore anatina,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,MURAENIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/195688/2402886
195701/2405253,Gymnothorax afer,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,MURAENIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/195701/2405253
195708/2406132,Gymnothorax bacalladoi,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,MURAENIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/195708/2406132
195748/2411890,Gymnothorax mareei,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,MURAENIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/195748/2411890
195810/2421141,Muraena augusti,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,MURAENIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/195810/2421141
195811/2421260,Muraena pavonina,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,MURAENIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/195811/2421260
195833/2425090,Myroconger compressus,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,MYROCONGRIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/195833/2425090
195841/2426127,Halosaurus attenuatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,NOTACANTHIFORMES,HALOSAURIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/195841/2426127
195843/2426330,Halosaurus johnsonianus,ANIMALIA,CHORDATA,ACTINOPTERYGII,NOTACANTHIFORMES,HALOSAURIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/195843/2426330
195886/2429460,Apogon imberbis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,APOGONIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/195886/2429460
196813/2476648,Carlarius heudelotii,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,ARIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/196813/2476648
197037/2478261,Chelon bispinosus,ANIMALIA,CHORDATA,ACTINOPTERYGII,MUGILIFORMES,MUGILIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/197037/2478261
197044/2478310,Liza grandisquamis,ANIMALIA,CHORDATA,ACTINOPTERYGII,MUGILIFORMES,MUGILIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/197044/2478310
197056/2478610,Mugil bananensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,MUGILIFORMES,MUGILIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/197056/2478610
197058/2478624,Mugil capurrii,ANIMALIA,CHORDATA,ACTINOPTERYGII,MUGILIFORMES,MUGILIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/197058/2478624
198975/2545792,Coloconger cadenati,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,COLOCONGRIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/198975/2545792
198983/2546727,Ophichthus leonensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,OPHICHTHIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/198983/2546727
198995/2548181,Promyllantor atlanticus,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,CONGRIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/198995/2548181
198998/2548462,Myrichthys pardalis,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,OPHICHTHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/198998/2548462
199008/2549391,Ichthyapus insularis,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,OPHICHTHIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/199008/2549391
199036/2552323,Brachysomophis atlanticus,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,OPHICHTHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/199036/2552323
199038/2552491,Hemerorhinus opici,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,OPHICHTHIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/199038/2552491
199055/2554247,Japonoconger africanus,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,CONGRIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/199055/2554247
199070/2555753,Xyrias guineensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,OPHICHTHIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/199070/2555753
199125/2561715,Dalophis obtusirostris,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,OPHICHTHIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/199125/2561715
199135/2562677,Herpetoichthys regius,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,OPHICHTHIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/199135/2562677
199139/2563072,Pseudomyrophis atlanticus,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,OPHICHTHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/199139/2563072
199146/2563848,Pisodonophis semicinctus,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,OPHICHTHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/199146/2563848
199169/2566052,Hoplunnis punctata,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,NETTASTOMATIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/199169/2566052
199180/2567183,Paraconger notialis,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,CONGRIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/199180/2567183
199189/2568063,Dalophis multidentatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,OPHICHTHIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/199189/2568063
199231/2572624,Mystriophis crosnieri,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,OPHICHTHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/199231/2572624
199240/2573615,Apterichtus monodi,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,OPHICHTHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/199240/2573615
199241/2573754,Apterichtus gracilis,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,OPHICHTHIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/199241/2573754
199314/2581715,Echelus pachyrhynchus,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,OPHICHTHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/199314/2581715
199322/2582624,Mystriophis rostellatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,OPHICHTHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/199322/2582624
199324/2583114,Callechelys leucoptera,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,OPHICHTHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/199324/2583114
199337/2584390,Bascanichthys ceciliae,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,OPHICHTHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/199337/2584390
39352/2907336,Galeorhinus galeus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Critically Endangered,Atlantic Eastern Central,https://www.iucnredlist.org/species/39352/2907336
40711/2933145,Stegastes sanctipauli,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,POMACENTRIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/40711/2933145
41741/2954522,Carcharhinus brachyurus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Vulnerable,Atlantic Eastern Central,https://www.iucnredlist.org/species/41741/2954522
60140/3088899,Harriotta raleighana,ANIMALIA,CHORDATA,CHONDRICHTHYES,CHIMAERIFORMES,RHINOCHIMAERIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/60140/3088899
6229/3111662,Dalatias licha,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,DALATIIDAE,Vulnerable,Atlantic Eastern Central,https://www.iucnredlist.org/species/6229/3111662
7778/3142703,Entomacrodus cadenati,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/7778/3142703
135525/4138462,Pomatoschistus microps,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/135525/4138462
154680/4604957,Dentex barnardi,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SPARIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/154680/4604957
154753/4625723,Hypleurochilus bananensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/154753/4625723
154798/4635834,Thalassobathia pelagica,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/154798/4635834
154899/4662632,Uropterygius wheeleri,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,MURAENIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/154899/4662632
154995/4685653,Diaphus holti,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/154995/4685653
155013/4695909,Parablennius parvicornis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/155013/4695909
155022/4700791,Uranoscopus polli,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,URANOSCOPIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/155022/4700791
155104/4708020,Cheilopogon pinnatibarbatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,BELONIFORMES,EXOCOETIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/155104/4708020
155182/4737699,Pomadasys incisus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,HAEMULIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/155182/4737699
155239/4754799,Branchiostegus semifasciatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,MALACANTHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/155239/4754799
155250/4757392,Dentex congoensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SPARIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/155250/4757392
155318/4773847,Serranus atricauda,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/155318/4773847
161425/5420694,Raja undulata,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Endangered,Atlantic Eastern Central,https://www.iucnredlist.org/species/161425/5420694
161691/5481210,Raja brachyura,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Near Threatened,Atlantic Eastern Central,https://www.iucnredlist.org/species/161691/5481210
165674/6088138,Prognathodes marcellae,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/165674/6088138
165700/6095674,Chaetodon hoefleri,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/165700/6095674
165715/6099818,Chaetodon sanctaehelenae,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/165715/6099818
165825/6142167,Holacanthus africanus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,POMACANTHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/165825/6142167
169425/6624490,Stomatorhinus walkeri,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSTEOGLOSSIFORMES,MORMYRIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/169425/6624490
169433/6626250,Grasseichthys gabonensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,GONORYNCHIFORMES,KNERIIDAE,Vulnerable,Atlantic Eastern Central,https://www.iucnredlist.org/species/169433/6626250
170319/6746129,Orcynopsis unicolor,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/170319/6746129
170326/6749128,Scomberomorus tritor,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/170326/6749128
170354/6764313,Scomber scombrus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/170354/6764313
181904/7761144,Paramormyrops longicaudatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSTEOGLOSSIFORMES,MORMYRIDAE,Vulnerable,Atlantic Eastern Central,https://www.iucnredlist.org/species/181904/7761144
181981/7778618,Aphyosemion australe,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,NOTHOBRANCHIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/181981/7778618
182161/7820022,Clarias gabonensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,CLARIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/182161/7820022
182165/7820720,Gobionellus occidentalis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/182165/7820720
182342/7863835,Xenocharax crassus,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,DISTICHODONTIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/182342/7863835
182501/7899000,Tilapia tholloni,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/182501/7899000
182521/7903759,Tilapia cabrae,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/182521/7903759
182706/7948960,Ebomegobius goodi,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/182706/7948960
182834/7981070,Ivindomyrus opdenboschi,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSTEOGLOSSIFORMES,MORMYRIDAE,Vulnerable,Atlantic Eastern Central,https://www.iucnredlist.org/species/182834/7981070
182911/8000525,Boulengeromyrus knoepffleri,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSTEOGLOSSIFORMES,MORMYRIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/182911/8000525
182931/8005567,Nannocharax intermedius,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,DISTICHODONTIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/182931/8005567
182957/8011286,Neolebias gossei,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,DISTICHODONTIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/182957/8011286
182971/8013684,Microsynodontis batesii,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,MOCHOKIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/182971/8013684
186106/8501267,Acantholabrus palloni,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/186106/8501267
187397/8524486,Labrus mixtus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/187397/8524486
187398/8525211,Labrus bergylta,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/187398/8525211
187418/8530118,Thalassoma pavo,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/187418/8530118
187464/8542360,Thalassoma newtoni,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/187464/8542360
187475/8544986,Symphodus mediterraneus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/187475/8544986
187493/8550712,Bodianus speciosus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/187493/8550712
187495/8551178,Bodianus scrofa,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Vulnerable,Atlantic Eastern Central,https://www.iucnredlist.org/species/187495/8551178
187522/8557272,Symphodus bailloni,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/187522/8557272
187532/8560509,Coris atlantica,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/187532/8560509
187541/8562713,Labrus merula,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/187541/8562713
187550/8566057,Lappanella guineensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/187550/8566057
187579/8573762,Clepticus africanus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/187579/8573762
187605/8579447,Xyrichtys sanctaehelenae,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/187605/8579447
187653/8591243,Symphodus roissali,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/187653/8591243
187654/8591882,Labrus viridis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Vulnerable,Atlantic Eastern Central,https://www.iucnredlist.org/species/187654/8591882
187748/8619852,Symphodus melops,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/187748/8619852
187751/8620934,Ctenolabrus rupestris,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/187751/8620934
187752/8621739,Coris julis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/187752/8621739
