internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
56788,Pristimantis nervicus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,nervicus,,,,,"(Lynch, 1994)",
56789,Pristimantis nicefori,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,nicefori,,,,,"(Cochran &amp; Goin, 1970)",
56792,Niceforonia nigrovittata,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Niceforonia,nigrovittata,,,,,"(Andersson, 1945)",
56745,Pristimantis mars,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,mars,,,,,"(Lynch and Ruíz-Carranza, 1996)",This is the sister species of <i>Pristimantis bellona</i> according to Lynch and Ruíz-Carranza (1996b).
56752,Pristimantis megalops,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,megalops,,,,,"(Ruthven, 1917)",
56738,Pristimantis maculosus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,maculosus,,,,,"(Lynch, 1991)",
56741,Niceforonia mantipus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Niceforonia,mantipus,,,,,"(Boulenger, 1908)",
56762,Pristimantis merostictus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,merostictus,,,,,"(Lynch, 1984)",
56768,Pristimantis miyatai,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,miyatai,,,,,"(Lynch, 1984)",
56756,Pristimantis melanoproctus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,melanoproctus,,,,,"(Rivero, 1982)",
56718,Pristimantis lichenoides,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,lichenoides,,,,,"(Lynch and Rueda-Almonacid, 1997)",
56715,Pristimantis leptolophus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,leptolophus,,,,,"(Lynch, 1980)",
56716,Pristimantis leucopus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,leucopus,,,,,"(Lynch, 1976)",
56709,Pristimantis lemur,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,lemur,,,,,"(Lynch &amp; Rueda-Almonacid, 1998)",
56710,Tachiramantis lentiginosus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Tachiramantis,lentiginosus,,,,,"(Rivero, 1982)",
56734,Pristimantis lutitus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,lutitus,,,,,"(Lynch, 1984)",
56736,Pristimantis lynchi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,lynchi,,,,,"(Duellman &amp; Simmons, 1977)",
56729,Pristimantis loustes,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,loustes,,,,,"(Lynch, 1979)",
56687,Pristimantis juanchoi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,juanchoi,,,,,"(Lynch, 1996)",
56685,Pristimantis jorgevelosai,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,jorgevelosai,,,,,"(Lynch, 1994)",
56683,Pristimantis johannesdei,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,johannesdei,,,,,"(Rivero &amp; Serna, 1988)",
56680,Pristimantis jaimei,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,jaimei,,,,,"(Lynch, 1992)",
56673,Pristimantis insignitus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,insignitus,,,,,"(Ruthven, 1917)",
56704,Pristimantis laticlavius,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,laticlavius,,,,,"(Lynch and Burrowes, 1990)","According to the original description, some records of <i>Pristimantis cruentus</i> from western Colombia and western Ecuador might actually be this species."
158618,Epipedobates narinensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Epipedobates,narinensis,,,,,"Mueses-Cisneros, Cepeda-Quilindo &amp; Moreno-Quintero, 2008",Confused with <em>Epipedobates boulengeri</em> prior to its naming (Mueses-Cisneros<em> et al</em>. 2008).
56702,Niceforonia latens,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Niceforonia,latens,,,,,"(Lynch, 1989)",
56701,Pristimantis lasalleorum,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,lasalleorum,,,,,"(Lynch, 1995)","Due to a typographic error on the title of the paper describing this species (Lynch 1995), the name was given as <em>P. lasallorum</em>. However, the correct spelling is <em>P. lasalleorum</em>. Lynch (1995) gives the correct spelling elsewhere in the original description."
56692,Pristimantis kelephus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,kelephus,,,,,"(Lynch, 1998)",This taxon has previously been confused with <em>Pristimantis calcaratus</em> (Lynch 1998). It was&#160;previously assessed under the name <em>Pristimantis kelephas</em>; this was an incorrect subsequent spelling.
54957,Centrolene daidalea,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Centrolene,daidalea,,,,,"(Ruíz-Carranza &amp; Lynch, 1991)",
56885,Pristimantis ptochus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,ptochus,,,,,"(Lynch, 1998)",
56886,Pristimantis pugnax,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,pugnax,,,,,"(Lynch, 1973)",
54955,Nymphargus cristinae,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Nymphargus,cristinae,,,,,"(Ruíz-Carranza &amp; Lynch, 1995)",
56896,Pristimantis quinquagesimus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,quinquagesimus,,,,,"(Lynch &amp; Trueb, 1980)",
54947,Nymphargus armatus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Nymphargus,armatus,,,,,"(Lynch &amp; Ruíz-Carranza, 1996)",
77187242,Allobates ignotus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Allobates,ignotus,,,,,"Anganoy-Criollo, 2012",
54948,Nymphargus balionotus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Nymphargus,balionotus,,,,,"(Duellman, 1981)","Duellman (1981) originally placed the taxon in the genus&#160;<em>Centrolenella</em>, which was subsequently designated to&#160;<em>Cochranella</em>&#160;by Ruiz-Carranza and Lynch (1991) based on the absence of humeral spines in males from specimens collected at Campamento Chancos, Valle del Cauca.&#160;However, Cisneros-Heredia and McDiarmid (2006) verified the presence of humeral spines in the material described by Duellman (1981),&#160;thus combining the taxon with&#160;<em>Centrolene; </em>the Colombian material reported by Lynch and Ruiz-Carranza (1996) were therefore presumed to be of a distinct lineage (Cisneros-Heredia and McDiarmid 2006).&#160;The lack of clarity regarding Colombian specimens is reflected in many published accounts&#160;(<em>e.g</em>. Acosta-Galvis 2000,&#160;Cisneros-Heredia and Yánez-Muñoz 2007, Guayasamin and Frenkel 2018).<br/><br/>Later, in a monographic revision of the glassfrog family, Centrolenidae, Guayasamin<em> et al.</em> (2009) underscored the difficulty of substantively designating the taxon at the generic level, and regarded the taxon as&#160;<em>incertae sedis</em>&#160;within the subfamily Centroleninae. Finally, after incorporating mitochondrial sequences into a phylogenetic analysis of the family,&#160;Guayasamin&#160;<em>et al.&#160;</em>(2019) determined its placement within&#160;<em>Nymphargus</em>&#160;based on recent material from the Río Manduriacu Reserve, Imbabura, Ecuador (Maynard&#160;<em>et al.</em>&#160;2020). New material for&#160;<em>N. balionotus</em>&#160;from Colombia has not been reported in recent decades. Thus, it is not currently possible to resolve whether or not the subpopulation from Campamento Chancos is representative of a distinct lineage from those in Ecuador, as suggested by Cisneros-Heredia and McDiarmid (2006). However, it is plausible that this scenario is correct based on available information; in addition to lacking humeral spines, the records from Campamento Chancos are well separated from, and substantially lower in elevation than all other specimens&#160;(Maynard&#160;<em>et al.</em>&#160;2020)."
56871,Pristimantis polychrus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,polychrus,,,,,"(Ruíz-Carranza, Lynch &amp; Ardila-Robayo, 1997)",
54970,Cochranella megistra,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Cochranella,megistra,,,,,"(Rivero, 1985)",Guayasamin <em>et al</em>. 2009 considered this species to be<em> incertae sedis</em> within Centroleninae.
56865,Pristimantis platychilus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,platychilus,,,,,"(Lynch, 1996)",
54972,Nymphargus nephelophila,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Nymphargus,nephelophila,,,,,"(Ruiz-Carranza &amp; Lynch, 1991)",
54965,Nymphargus griffithsi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Nymphargus,griffithsi,,,,,"(Goin, 1961)",This<em> </em>is a species complex (D.F. Cisneros-Heredia pers. comm.)
54968,Nymphargus luteopunctatus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Nymphargus,luteopunctatus,,,,,"(Ruiz-Carranza &amp; Lynch, 1996)",Cisneros-Heredia and McDiarmid (2007)&#160;noted that this species may occur in Ecuador.
56879,Tachiramantis prolixodiscus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Tachiramantis,prolixodiscus,,,,,"(Lynch, 1978)",<em>Eleutherodactylus chlorosoma</em> was synonymized with <em>P. prolixodiscus</em> by Lynch (2003).&#160;Heinicke <em>et al.</em> (2015) assigned <em>prolixodiscus</em>&#160;as type species to <em>Tachiramantis</em>.
54967,Nymphargus luminosus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Nymphargus,luminosus,,,,,"(Ruíz-Carranza &amp; Lynch, 1995)",
54962,Nymphargus garciae,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Nymphargus,garciae,,,,,"(Ruiz-Carranza &amp; Lynch, 1995)","Given the morphological similarity of <em>Nymphargus garciae</em> with <em>N. nephelophila&#160;</em>and <em>N. oreonympha</em>, it is possible that they are the same species with phenotypic geographic variation (Guayasamín <em>et al</em>. 2018)."
54989,Nymphargus ruizi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Nymphargus,ruizi,,,,,"(Lynch, 1993)",
54988,Nymphargus rosada,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Nymphargus,rosada,,,,,"(Ruíz-Carranza &amp; Lynch, 1997)",
54983,Sachatamia punctulata,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Sachatamia,punctulata,,,,,"(Ruíz-Carranza &amp; Lynch, 1995)","Named as <em>Cochranella punctulata</em> by Ruiz-Carranza and Linch in 1995, the genus has then been reviewed and replaced with <em>Sachatamia</em> by Guayasamin <em>et al</em>. in 2009."
54981,Nymphargus posadae,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Nymphargus,posadae,,,,,"(Ruíz-Carranza &amp; Lynch, 1995)",
54982,Nymphargus prasinus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Nymphargus,prasinus,,,,,"(Duellman, 1981)",
56923,Pristimantis rosadoi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,rosadoi,,,,,"(Flores, 1988)","Taxonomic status of the subpopulation on Gorgona Island should be reviewed, as it probably corresponds to a different species (M.H. Yánez-Muñoz pers. comm. 2016)"
56924,Pristimantis roseus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,roseus,,,,,"(Boulenger, 1918)",
54977,Nymphargus oreonympha,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Nymphargus,oreonympha,,,,,"(Ruiz-Carranza &amp; Lynch, 1991)",
56904,Pristimantis renjiforum,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,renjiforum,,,,,"(Lynch, 2000)",
56903,Pristimantis reclusas,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,reclusas,,,,,"(Lynch, 2003)",
55001,Cochranella xanthocheridia,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Cochranella,xanthocheridia,,,,,"Ruíz-Carranza and Lynch, 1995",This species is regarded as an <em>incertae sedis </em>within&#160;Centroleninae<em>&#160;</em>by Guayasamin <em>et al</em>. (2009). The species is very similar to&#160;<em>Rulyrana susatamai</em>&#160;and further taxonomic research is needed to determine the species boundaries (M. Rada pers. comm. February 2017).
56897,Pristimantis racemus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,racemus,,,,,"(Lynch, 1980)",
54997,Rulyrana susatamai,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Rulyrana,susatamai,,,,,"(Ruíz-Carranza &amp; Lynch, 1995)",
54995,Nymphargus spilotus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Nymphargus,spilotus,,,,,"(Ruiz-Carranza &amp; Lynch, 1997)",
56906,Pristimantis restrepoi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,restrepoi,,,,,"(Lynch, 1996)",
56817,Pristimantis orpacobates,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,orpacobates,,,,,"(Lynch, Ruíz-Carranza and Ardila-Robayo, 1994)",
56820,Pristimantis paisa,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,paisa,,,,,"(Lynch and Ardila-Robayo, 1999)",
56823,Pristimantis palmeri,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,palmeri,,,,,"(Boulenger, 1912)",
54881,Rhinella rostrata,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Rhinella,rostrata,,,,,"(Noble, 1920)",
54882,Rhinella ruizi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Rhinella,ruizi,,,,,"(Grant, 2000)",
77345997,Bolitoglossa guaneae,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,guaneae,,,,,"Acosta-Galvis &amp; Gutiérrez-Lamus, 2012",
54883,Rhinella tenrec,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Rhinella,tenrec,,,,,"(Lynch &amp; Renjifo, 1990)","This is the sister species of <i>Rhinella acrolopha</i>, according to the original description."
54884,Rhinella truebae,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Rhinella,truebae,,,,,"(Lynch &amp; Renjifo, 1990)",
56829,Pristimantis parectatus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,parectatus,,,,,"(Lynch and Rueda-Almonacid, 1998)",
56802,Pristimantis ocellatus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,ocellatus,,,,,"(Lynch and Burrowes, 1990)","This species has not been included in phylogenies based on molecular characters, so its evolutionary relationships are still uncertain (Yánez-Muñoz <em>et al</em>. 2018)."
54907,Centrolene ballux,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Centrolene,ballux,,,,,"(Duellman &amp; Burrowes, 1989)",
54911,Centrolene geckoideum,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Centrolene,geckoideum,,,,,"Jiménez de la Espada, 1872","In spite of its Amazonian type locality, this species is in fact known only from the Andes."
54902,Espadarana andina,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Espadarana,andina,,,,,"(Rivero, 1968)","Phylogenetic relationships in Guayasamin<em> et al</em>. (2009), whom proposed the new genus <em>Espadarana</em> with <em>Centrolenella andina</em> Rivero 1968 as type species."
54903,Centrolene antioquiense,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Centrolene,antioquiense,,,,,"(Noble, 1920)",
54924,Centrolene lynchi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Centrolene,lynchi,,,,,"(Duellman, 1980)",This species and <i>Centrolene scirtetes</i> may be conspecific (D. Cisneros-Heredia pers. comm.).
54928,Centrolene notosticta,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Centrolene,notosticta,,,,,"Ruíz-Carranza &amp; Lynch, 1991",
54916,Centrolene heloderma,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Centrolene,heloderma,,,,,"(Duellman, 1981)",
56857,Pristimantis piceus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,piceus,,,,,"(Lynch, Ruíz-Carranza and Ardila-Robayo, 1996)",
54919,Centrolene hybrida,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Centrolene,hybrida,,,,,"Ruiz-Carranza &amp; Lynch, 1991",
54937,Centrolene quindianum,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Centrolene,quindianum,,,,,"Ruíz-Carranza and Lynch, 1995",
54943,Rulyrana adiazeta,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Rulyrana,adiazeta,,,,,"(Ruíz-Carranza &amp; Lynch, 1991)",
54941,Ikakogi tayrona,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Ikakogi,tayrona,,,,,"(Ruíz-Carranza &amp; Lynch, 1991)","This species was considered to be a synonym of <i>Hylopsis platycephalus</i> Werner, 1894, by Lynch (1981b), but this was not accepted by McDiarmid and Savage (1984)."
54932,Centrolene petrophilum,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Centrolene,petrophilum,,,,,"Ruíz-Carranza &amp; Lynch, 1991",
56843,Pristimantis peraticus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,peraticus,,,,,"(Lynch, 1980)",
54931,Centrolene peristictum,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Centrolene,peristictum,,,,,"(Lynch &amp; Duellman, 1973)",
56841,Pristimantis penelopus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,penelopus,,,,,"(Lynch &amp; Rueda, 1999)",
56846,Pristimantis permixtus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,permixtus,,,,,"(Lynch, Ruiz-Carranza &amp; Ardila-Robayo, 1994)",This is a taxonomic complex and requires review (G. Gonzalez pers. comm. June 2018).
57021,Pristimantis uisae,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,uisae,,,,,"(Lynch, 2003)",
57017,Pristimantis tubernasus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,tubernasus,,,,,"(Rivero, 1982)",<em>Eleutherodactylus pulidoi</em> was synonymized with this species by Lynch (2003).
57015,Pristimantis tribulosus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,tribulosus,,,,,"(Lynch and Rueda Almonacid, 1997)",
57011,Pristimantis torrenticola,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,torrenticola,,,,,"(Lynch and Rueda-Almonacid, 1998)",
57008,Diasporus tinker,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ELEUTHERODACTYLIDAE,Diasporus,tinker,,,,,"(Lynch, 2001)",
57002,Pristimantis thectopternus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,thectopternus,,,,,"(Lynch, 1965)",
56997,Pristimantis tayrona,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,tayrona,,,,,"(Lynch and Ruíz-Carranza, 1985)",
57047,Pristimantis viridis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,viridis,,,,,"(Ruíz-Carranza, Lynch and Ardila-Robayo, 1997)",
57046,Pristimantis viridicans,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,viridicans,,,,,"(Lynch, 1977)",
54860,Osornophryne talipes,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Osornophryne,talipes,,,,,"Cannatella, 1986",
57043,Pristimantis viejas,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,viejas,,,,,"(Lynch &amp; Rueda-Almonacid, 1999)",
54858,Osornophryne percrassa,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Osornophryne,percrassa,,,,,"Ruíz-Carranza &amp; Hernández-Camacho, 1976","It may be a complex of more than one species (<span lang=""ES-CO"">Yánez-Muñoz&#160;<em>et al</em>. 2010).&#160;<span lang=""ES-CO""></span>"
57041,Pristimantis vicarius,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,vicarius,,,,,"(Lynch and Ruíz-Carranza, 1983)",
57036,Pristimantis verecundus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,verecundus,,,,,"(Lynch and Burrowes, 1990)",
54879,Rhinella nicefori,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Rhinella,nicefori,,,,,"(Cochran &amp; Goin, 1970)",
57032,Pristimantis veletis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,veletis,,,,,"(Lynch and Rueda Almonacid, 1997)",
54877,Rhinella lindae,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Rhinella,lindae,,,,,"(Rivero &amp; Castaño, 1990)",
54878,Rhinella macrorhina,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Rhinella,macrorhina,,,,,"(Trueb, 1971)",
57026,Pristimantis uranobates,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,uranobates,,,,,"(Lynch, 1991)",
56958,Pristimantis scolodiscus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,scolodiscus,,,,,"(Lynch and Burrowes, 1990)",
56957,Pristimantis scoloblepharus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,scoloblepharus,,,,,"(Lynch, 1991)",
56959,Pristimantis scopaeus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,scopaeus,,,,,"(Lynch, Ruiz-Carranza &amp; Ardila-Robayo, 1996)",
56945,Pristimantis sanctaemartae,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,sanctaemartae,,,,,"(Ruthven, 1917)",
56947,Pristimantis sanguineus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,sanguineus,,,,,"(Lynch, 1998)","Initial records proposed for this species in Colombia (Lynch <em>et al.&#160;</em>1994), subsequently cited by Ruiz-Carranza&#160;<em>et al</em>. (1996) and Acosta-Galvis (2000), were previously identified as <em>Pristimantis cruentus</em>."
56950,Pristimantis savagei,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,savagei,,,,,"(Pyburn &amp; Lynch, 1981)",
56949,Pristimantis satagius,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,satagius,,,,,"(Lynch, 1995)",
54767,Rhinella sternosignata,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Rhinella,sternosignata,,,,,"(Günther, 1859)",This species appears closely related to the <em>R. margaritifera</em> and <em>R. veraguensis</em> species groups (Pereyra <em>et al</em>. 2016) and is considered a species complex (O. Armesto-Sanguino pers. comm. March 2017).
56939,Pristimantis ruthveni,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,ruthveni,,,,,"(Lynch &amp; Ruíz-Carranza, 1985)",
56929,Pristimantis ruedai,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,ruedai,,,,,"(Ruíz-Carranza, Lynch &amp; Ardila-Robayo, 1997)",
56936,Strabomantis ruizi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Strabomantis,ruizi,,,,,"(Lynch, 1981)",
56987,Pristimantis susaguae,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,susaguae,,,,,"(Rueda-Almonacid, Lynch &amp; Galvis, 2003)",
56985,Pristimantis supernatis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,supernatis,,,,,"(Lynch, 1979)",
56990,Pristimantis taciturnus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,taciturnus,,,,,"(Lynch &amp; Suárez-Mayorga, 2003)",
56984,Pristimantis sulculus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,sulculus,,,,,"(Lynch and Burrowes, 1990)",
56982,Pristimantis suetus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,suetus,,,,,"(Lynch and Rueda-Almonacid, 1998)",
56969,Pristimantis siopelus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,siopelus,,,,,"(Lynch and Burrowes, 1990)",
56974,Pristimantis spilogaster,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,spilogaster,,,,,"(Lynch, 1984)",
56963,Pristimantis silverstonei,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,silverstonei,,,,,"(Lynch &amp; Ruíz-Carranza, 1996)",The form is the sister species of <em>Pristimantis appendiculatus</em> according to Lynch and Ruíz-Carranza (1996).
